Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13221,239,2,847.41,0,Potential loyalists
13222,576,1,88.5,4,Lost customer
13223,199,6,969.1200000000001,0,Potential loyalists
13224,59,2,2155.95,5,At risk
13226,272,2,312.46,3,New customer
13227,201,1,257.7,3,New customer
13228,80,1,358.0,3,New customer
13229,225,1,160.95,3,New customer
13232,12,7,1328.35,0,Potential loyalists
13233,73,4,1176.46,0,Potential loyalists
13234,672,2,346.5,4,Lost customer
13235,211,1,1031.07,0,Potential loyalists
13236,24,2,744.85,0,Potential loyalists
13237,387,1,643.0,4,Lost customer
13238,16,6,1006.63,0,Potential loyalists
13239,261,5,1594.69,5,At risk
13240,95,8,1475.79,5,At risk
13241,411,1,112.53,4,Lost customer
13242,111,7,699.4,0,Potential loyalists
13243,202,5,1220.38,0,Potential loyalists
13244,92,1,121.74000000000001,3,New customer
13245,50,2,989.22,0,Potential loyalists
13246,17,11,3351.75,1,Loyal customers
13247,17,4,501.12,3,New customer
13248,124,2,465.68,3,New customer
13249,91,9,1608.93,5,At risk
13250,460,2,253.09,4,Lost customer
13251,401,1,252.68,4,Lost customer
13252,393,2,399.3,4,Lost customer
13253,156,4,2951.11,1,Loyal customers
13254,375,1,51.410000000000004,4,Lost customer
13255,8,3,678.76,3,New customer
13257,435,1,149.75,4,Lost customer
13258,11,5,1009.43,0,Potential loyalists
13259,61,9,1402.54,0,Potential loyalists
13260,60,1,557.62,3,New customer
13261,268,2,944.1,0,Potential loyalists
13262,262,3,573.45,3,New customer
13264,442,1,722.5600000000001,0,Potential loyalists
13265,52,5,2092.66,5,At risk
13268,17,11,3174.75,1,Loyal customers
13270,365,1,590.0,4,Lost customer
13271,36,1,211.49,3,New customer
13272,30,2,276.56,3,New customer
13273,112,1,138.98,3,New customer
13274,408,1,360.85,4,Lost customer
13275,383,2,238.86,4,Lost customer
13276,63,5,1891.91,5,At risk
13277,15,7,523.3,3,New customer
13278,40,4,1435.85,5,At risk
13279,77,1,137.75,3,New customer
13280,121,7,2293.33,5,At risk
13281,438,1,350.85,4,Lost customer
13282,17,4,1313.19,0,Potential loyalists
13283,59,4,373.36,3,New customer
13284,330,1,201.19,4,Lost customer
13285,22,6,3364.59,1,Loyal customers
13286,599,1,734.91,4,Lost customer
13287,602,3,781.59,0,Potential loyalists
13288,442,5,927.61,0,Potential loyalists
13289,723,1,307.95,4,Lost customer
13290,437,1,208.63,4,Lost customer
13291,155,11,3270.79,1,Loyal customers
13292,38,5,994.51,0,Potential loyalists
13293,391,6,1192.94,0,Potential loyalists
13294,189,3,1689.53,5,At risk
13295,359,4,1101.97,0,Potential loyalists
13296,136,6,792.51,0,Potential loyalists
13297,7,7,4368.62,2,Champions
13298,0,1,360.0,3,New customer
13299,267,3,1218.7,0,Potential loyalists
13300,168,3,1285.51,0,Potential loyalists
13301,103,4,618.09,3,New customer
13302,154,2,159.2,3,New customer
13303,399,1,61.72,4,Lost customer
13304,350,4,1217.99,0,Potential loyalists
13306,429,1,53.65,4,Lost customer
13307,119,3,273.34,3,New customer
13308,22,4,1670.3700000000001,5,At risk
13309,6,6,1706.3700000000001,5,At risk
13310,27,5,1541.2,5,At risk
13311,3,2,598.57,3,New customer
13312,450,1,124.75,4,Lost customer
13314,1,3,775.94,0,Potential loyalists
13315,688,1,310.26,4,Lost customer
13318,0,3,640.76,3,New customer
13320,77,6,2211.6,5,At risk
13321,71,2,567.36,3,New customer
13322,16,1,199.48000000000002,3,New customer
13323,2,5,787.85,0,Potential loyalists
13325,81,1,675.3,3,New customer
13326,431,1,281.76,4,Lost customer
13328,315,1,1308.48,0,Potential loyalists
13329,31,8,4808.77,2,Champions
13330,92,6,2796.1,1,Loyal customers
13331,401,1,262.4,4,Lost customer
13332,13,1,350.9,3,New customer
13333,410,3,1015.74,0,Potential loyalists
13336,76,1,795.12,0,Potential loyalists
13337,545,1,1575.26,5,At risk
13338,157,4,2445.62,1,Loyal customers
13339,200,1,860.12,0,Potential loyalists
13341,260,1,775.85,0,Potential loyalists
13343,177,1,353.43,3,New customer
13344,67,3,2511.69,1,Loyal customers
13345,287,1,389.5,3,New customer
13346,462,6,299.4,4,Lost customer
13347,69,1,341.36,3,New customer
13348,63,1,233.76,3,New customer
13349,10,1,247.32,3,New customer
13350,15,2,979.12,0,Potential loyalists
13351,65,1,373.94,3,New customer
13352,59,1,397.97999999999996,3,New customer
13354,70,1,743.53,0,Potential loyalists
13355,121,1,674.7,3,New customer
13356,79,1,768.24,0,Potential loyalists
13357,256,5,3805.5099999999998,2,Champions
13358,268,1,439.03,3,New customer
13359,63,2,1043.31,0,Potential loyalists
13360,431,4,1553.65,5,At risk
13361,471,2,1450.5,5,At risk
13363,17,3,1723.86,5,At risk
13364,70,1,134.95999999999998,3,New customer
13365,33,2,2225.37,5,At risk
13366,49,1,56.160000000000004,3,New customer
13367,431,1,510.20000000000005,4,Lost customer
13368,256,4,1121.5,0,Potential loyalists
13369,365,1,308.28000000000003,4,Lost customer
13370,371,1,754.87,0,Potential loyalists
13371,504,2,2297.66,5,At risk
13372,89,1,378.64,3,New customer
13374,414,2,422.8,4,Lost customer
13375,88,2,1792.23,5,At risk
13376,98,3,1019.76,0,Potential loyalists
13377,396,2,1552.88,5,At risk
13379,25,3,572.56,3,New customer
13380,432,1,62.4,4,Lost customer
13382,280,5,1387.58,0,Potential loyalists
13383,543,1,305.28000000000003,4,Lost customer
13385,329,1,534.57,3,New customer
13386,413,2,835.46,0,Potential loyalists
13387,416,1,186.94,4,Lost customer
13388,130,3,1185.65,0,Potential loyalists
13389,10,3,797.96,0,Potential loyalists
13390,74,1,544.08,3,New customer
13391,203,1,59.8,3,New customer
13392,676,1,91.14,4,Lost customer
13393,583,4,1131.45,0,Potential loyalists
13395,184,3,1180.23,0,Potential loyalists
13396,28,2,1360.99,0,Potential loyalists
13397,72,10,3191.87,1,Loyal customers
13398,191,2,670.34,3,New customer
13399,463,3,275.4,4,Lost customer
13400,582,1,310.83,4,Lost customer
13402,126,4,1226.8500000000001,0,Potential loyalists
13403,17,3,229.5,3,New customer
13404,0,2,252.49,3,New customer
13405,73,6,1213.811,0,Potential loyalists
13406,426,2,568.92,4,Lost customer
13407,578,3,2244.7,5,At risk
13410,23,9,2201.96,5,At risk
13411,106,1,213.55,3,New customer
13412,619,1,487.34999999999997,4,Lost customer
13413,639,6,429.44,4,Lost customer
13414,133,6,2494.14,1,Loyal customers
13415,472,4,784.17,0,Potential loyalists
13416,43,3,940.8000000000001,0,Potential loyalists
13417,4,6,1669.49,5,At risk
13419,63,1,221.06,3,New customer
13420,149,2,159.85,3,New customer
13421,39,8,4058.75,2,Champions
13422,63,1,2626.3,1,Loyal customers
13423,428,1,217.03,4,Lost customer
13424,449,1,572.77,4,Lost customer
13425,107,5,3390.4300000000003,1,Loyal customers
13427,18,6,1006.53,0,Potential loyalists
13428,9,3,478.54,3,New customer
13429,10,4,1006.8,0,Potential loyalists
13430,18,2,679.45,3,New customer
13431,66,8,3316.24,1,Loyal customers
13432,570,2,439.1,4,Lost customer
13433,500,4,658.3199999999999,4,Lost customer
13434,73,5,1666.8600000000001,5,At risk
13435,4,9,4447.33,2,Champions
13436,1,1,196.89,3,New customer
13437,13,7,3408.06,1,Loyal customers
13438,546,1,46.5,4,Lost customer
13439,254,3,986.61,0,Potential loyalists
13440,422,7,1295.25,0,Potential loyalists
13441,91,2,720.9,0,Potential loyalists
13442,666,3,419.87,4,Lost customer
13443,448,6,1273.16,0,Potential loyalists
13444,373,2,619.08,4,Lost customer
13445,625,1,241.89999999999998,4,Lost customer
13446,429,11,3881.89,2,Champions
13447,22,3,1129.14,0,Potential loyalists
13449,23,1,291.88,3,New customer
13452,258,3,729.8,0,Potential loyalists
13453,165,3,781.6899999999999,0,Potential loyalists
13454,640,1,219.87,4,Lost customer
13455,24,6,2212.9900000000002,5,At risk
13456,17,6,1766.72,5,At risk
13457,688,2,148.22,4,Lost customer
13459,624,2,1160.4099999999999,0,Potential loyalists
13460,28,2,183.44,3,New customer
13461,38,6,4160.0,2,Champions
13462,252,5,1153.85,0,Potential loyalists
13464,57,6,3097.64,1,Loyal customers
13465,445,2,931.12,0,Potential loyalists
13466,183,5,1013.35,0,Potential loyalists
13467,10,2,1071.91,0,Potential loyalists
13469,652,1,82.4,4,Lost customer
13470,98,2,165.0,3,New customer
13471,0,4,2501.84,1,Loyal customers
13472,463,2,592.24,4,Lost customer
13473,60,8,2657.7599999999998,1,Loyal customers
13474,235,3,646.59,3,New customer
13475,190,4,1431.78,5,At risk
13476,178,5,2061.4700000000003,5,At risk
13477,37,11,2819.17,1,Loyal customers
13478,468,5,2215.78,5,At risk
13479,200,4,851.37,0,Potential loyalists
13480,416,2,627.82,4,Lost customer
13481,45,11,3830.84,2,Champions
13482,231,2,336.09,3,New customer
13483,65,1,140.34,3,New customer
13484,240,3,790.72,0,Potential loyalists
13485,232,11,3019.2200000000003,1,Loyal customers
13486,77,3,1122.41,0,Potential loyalists
13487,57,5,846.87,0,Potential loyalists
13489,104,4,449.52,3,New customer
13490,653,1,154.25,4,Lost customer
13492,135,3,1269.84,0,Potential loyalists
13493,274,2,618.63,3,New customer
13494,311,1,316.26000000000005,4,Lost customer
13495,7,10,4863.31,2,Champions
13496,10,2,653.33,3,New customer
13497,282,6,1166.83,0,Potential loyalists
13498,729,1,327.38,4,Lost customer
13499,17,5,1159.11,0,Potential loyalists
13500,22,4,1466.3,5,At risk
13501,287,3,2885.11,1,Loyal customers
13502,16,5,780.5,0,Potential loyalists
13503,70,6,1859.24,5,At risk
13504,63,1,295.93,3,New customer
13505,72,4,4393.63,2,Champions
13506,315,5,1338.08,0,Potential loyalists
13507,2,4,2479.16,1,Loyal customers
13508,243,2,287.05,3,New customer
13509,8,8,1114.72,0,Potential loyalists
13510,0,11,4558.29,2,Champions
13511,676,1,282.76,4,Lost customer
13512,260,4,713.39,0,Potential loyalists
13513,126,3,824.59,0,Potential loyalists
13514,73,4,815.9000000000001,0,Potential loyalists
13515,72,6,1265.82,0,Potential loyalists
13516,20,4,1685.26,5,At risk
13517,59,3,2128.42,5,At risk
13518,85,1,627.16,3,New customer
13519,77,2,343.21,3,New customer
13521,0,3,1071.73,0,Potential loyalists
13522,29,1,125.80000000000001,3,New customer
13523,32,6,4534.57,2,Champions
13524,40,5,680.1800000000001,3,New customer
13525,14,2,628.78,3,New customer
13526,737,2,1182.0,0,Potential loyalists
13529,78,2,307.76,3,New customer
13530,633,1,402.97999999999996,4,Lost customer
13531,204,6,1433.07,5,At risk
13532,33,1,210.31,3,New customer
13533,182,3,269.09,3,New customer
13535,402,1,89.5,4,Lost customer
13536,0,7,3444.39,1,Loyal customers
13537,425,2,717.85,0,Potential loyalists
13539,85,7,1569.3600000000001,5,At risk
13540,466,3,632.39,4,Lost customer
13541,426,2,785.25,0,Potential loyalists
13543,633,2,1439.6100000000001,5,At risk
13544,39,6,790.2,0,Potential loyalists
13545,390,2,364.93,4,Lost customer
13546,11,5,1086.24,0,Potential loyalists
13547,407,1,167.08,4,Lost customer
13548,95,3,901.44,0,Potential loyalists
13549,25,8,1005.8,0,Potential loyalists
13550,382,1,342.55,4,Lost customer
13551,318,2,244.2,4,Lost customer
13553,674,1,499.6,4,Lost customer
13554,379,7,1629.35,5,At risk
13556,428,2,200.82,4,Lost customer
13558,5,4,594.52,3,New customer
13559,512,2,990.0,0,Potential loyalists
13560,6,1,171.42000000000002,3,New customer
13561,215,11,1803.4,5,At risk
13562,81,8,4838.18,2,Champions
13563,83,2,777.53,0,Potential loyalists
13565,18,3,414.8,3,New customer
13566,40,5,1688.6,5,At risk
13567,427,4,1079.29,0,Potential loyalists
13568,172,1,187.05,3,New customer
13569,16,4,726.54,0,Potential loyalists
13570,242,1,239.49,3,New customer
13572,205,1,1384.25,0,Potential loyalists
13573,49,6,904.52,0,Potential loyalists
13574,410,1,404.45,4,Lost customer
13575,22,5,732.0699999999999,0,Potential loyalists
13577,24,11,3489.28,1,Loyal customers
13578,408,1,147.66,4,Lost customer
13579,14,5,1374.34,0,Potential loyalists
13580,405,1,107.75,4,Lost customer
13581,308,2,280.53000000000003,4,Lost customer
13582,389,2,241.68,4,Lost customer
13583,155,2,1445.031,5,At risk
13584,306,3,385.7,3,New customer
13585,530,3,684.54,4,Lost customer
13586,540,1,127.28,4,Lost customer
13587,63,4,1673.5,5,At risk
13588,15,9,2478.95,1,Loyal customers
13589,14,6,1120.74,0,Potential loyalists
13591,64,7,2093.94,5,At risk
13592,35,4,247.95999999999998,3,New customer
13594,52,2,533.32,3,New customer
13595,516,3,784.48,0,Potential loyalists
13596,5,2,664.11,3,New customer
13597,399,2,396.71,4,Lost customer
13598,46,5,761.96,0,Potential loyalists
13600,311,2,518.42,3,New customer
13601,44,4,1159.99,0,Potential loyalists
13602,64,4,1025.17,0,Potential loyalists
13603,25,1,164.34,3,New customer
13604,658,1,717.62,4,Lost customer
13605,386,2,522.67,4,Lost customer
13606,28,3,276.75,3,New customer
13607,39,2,1075.81,0,Potential loyalists
13608,540,1,232.05,4,Lost customer
13609,592,1,167.35,4,Lost customer
13611,88,10,3297.9300000000003,1,Loyal customers
13612,632,1,818.29,0,Potential loyalists
13613,452,5,1039.8500000000001,0,Potential loyalists
13614,23,6,2332.74,5,At risk
13616,567,2,283.85,4,Lost customer
13617,39,8,1278.75,0,Potential loyalists
13618,173,1,177.34,3,New customer
13619,544,2,224.94,4,Lost customer
13620,527,1,112.34,4,Lost customer
13621,116,1,213.85,3,New customer
13622,695,1,658.95,4,Lost customer
13623,30,10,2533.06,1,Loyal customers
13624,387,1,462.08,4,Lost customer
13625,596,1,301.26,4,Lost customer
13626,252,2,707.04,0,Potential loyalists
13627,58,7,2245.9,5,At risk
13628,675,1,310.14,4,Lost customer
13630,4,7,2031.78,5,At risk
13631,99,11,3070.42,1,Loyal customers
13632,24,8,3645.81,2,Champions
13635,67,4,2999.16,1,Loyal customers
13636,36,5,949.12,0,Potential loyalists
13637,51,3,804.3,0,Potential loyalists
13638,15,1,122.64,3,New customer
13639,73,2,1346.27,0,Potential loyalists
13640,610,1,405.0,4,Lost customer
13641,640,5,1016.47,0,Potential loyalists
13642,215,4,472.2,3,New customer
13643,30,10,2156.77,5,At risk
13644,15,4,2624.26,1,Loyal customers
13645,119,1,252.1,3,New customer
13646,399,2,326.25,4,Lost customer
13647,9,8,3041.68,1,Loyal customers
13648,399,8,1764.02,5,At risk
13649,256,6,1453.68,5,At risk
13650,16,10,3288.0,1,Loyal customers
13651,34,3,226.85,3,New customer
13652,45,5,2262.05,5,At risk
13653,487,1,152.2,4,Lost customer
13655,113,6,2280.51,5,At risk
13656,164,4,1078.85,0,Potential loyalists
13657,10,2,382.14,3,New customer
13660,399,1,306.64,4,Lost customer
13661,602,1,325.24,4,Lost customer
13662,85,11,2233.61,5,At risk
13663,178,5,2047.51,5,At risk
13665,385,3,1711.6599999999999,5,At risk
13666,59,5,127.89999999999999,3,New customer
13667,148,1,299.05,3,New customer
13669,50,3,413.55,3,New customer
13670,74,1,349.7,3,New customer
13671,394,1,172.6,4,Lost customer
13672,300,3,419.92,3,New customer
13673,18,2,387.44,3,New customer
13674,432,1,240.68,4,Lost customer
13675,150,2,486.82000000000005,3,New customer
13676,538,2,243.9,4,Lost customer
13677,404,2,551.24,4,Lost customer
13678,151,1,232.6,3,New customer
13679,493,3,281.26,4,Lost customer
13681,17,4,827.83,0,Potential loyalists
13682,186,1,59.5,3,New customer
13683,457,1,258.6,4,Lost customer
13684,285,4,594.88,3,New customer
13685,2,7,3119.44,1,Loyal customers
13686,182,3,409.04,3,New customer
13688,634,1,375.5,4,Lost customer
13689,62,2,1259.5,0,Potential loyalists
13690,58,1,172.25,3,New customer
13691,395,1,212.78,4,Lost customer
13692,24,5,3114.4,1,Loyal customers
13693,373,9,2011.82,5,At risk
13696,421,3,2020.4,5,At risk
13697,38,1,151.29999999999998,3,New customer
13698,596,2,451.73,4,Lost customer
13699,154,2,764.15,0,Potential loyalists
13701,446,1,161.0,4,Lost customer
13702,445,1,135.18,4,Lost customer
13703,317,2,425.56,3,New customer
13704,4,9,2308.06,5,At risk
13705,7,7,1717.19,5,At risk
13706,302,2,631.17,3,New customer
13707,266,5,3365.86,1,Loyal customers
13708,270,1,285.33,3,New customer
13710,31,3,509.52,3,New customer
13711,218,9,1792.26,5,At risk
13712,246,2,766.42,0,Potential loyalists
13713,407,3,740.76,0,Potential loyalists
13714,464,1,161.35,4,Lost customer
13716,268,1,138.28,4,Lost customer
13717,31,8,1763.3,5,At risk
13718,245,2,306.55,3,New customer
13719,14,11,2783.08,1,Loyal customers
13720,116,4,799.9,0,Potential loyalists
13721,35,2,741.54,0,Potential loyalists
13723,216,6,1194.08,0,Potential loyalists
13724,636,1,213.01,4,Lost customer
13725,49,8,1980.56,5,At risk
13726,38,2,1079.6599999999999,0,Potential loyalists
13727,28,8,1074.15,0,Potential loyalists
13729,435,3,724.73,0,Potential loyalists
13730,135,2,752.6,0,Potential loyalists
13731,218,2,610.59,3,New customer
13732,27,1,491.86,3,New customer
13733,410,2,487.03000000000003,4,Lost customer
13736,4,7,2752.47,1,Loyal customers
13737,199,1,339.59999999999997,3,New customer
13738,395,1,434.78000000000003,4,Lost customer
13739,17,2,292.2,3,New customer
13740,240,5,1582.77,5,At risk
13741,71,3,668.4300000000001,3,New customer
13743,2,7,1341.6,0,Potential loyalists
13744,94,2,1080.52,0,Potential loyalists
13745,161,2,777.36,0,Potential loyalists
13746,413,1,176.69,4,Lost customer
13747,373,2,169.79999999999998,4,Lost customer
13748,95,9,2064.35,5,At risk
13750,53,11,3602.1800000000003,2,Champions
13751,287,1,296.25,3,New customer
13752,123,7,1579.8300000000002,5,At risk
13753,287,4,2094.57,5,At risk
13754,151,3,447.05,3,New customer
13755,3,9,2108.06,5,At risk
13757,674,1,195.55,4,Lost customer
13759,32,2,659.4100000000001,3,New customer
13760,53,5,1363.6399999999999,0,Potential loyalists
13761,49,6,1952.17,5,At risk
13762,218,5,2472.48,1,Loyal customers
13764,70,6,2919.62,1,Loyal customers
13765,652,1,352.821,4,Lost customer
13766,494,1,190.35,4,Lost customer
13768,726,2,875.97,0,Potential loyalists
13770,421,4,785.37,0,Potential loyalists
13772,33,8,3100.02,1,Loyal customers
13773,396,2,301.54,4,Lost customer
13774,81,1,345.0,3,New customer
13775,590,1,1049.66,0,Potential loyalists
13776,427,2,623.98,4,Lost customer
13778,102,4,1124.49,0,Potential loyalists
13779,515,1,161.13,4,Lost customer
13780,6,3,732.07,0,Potential loyalists
13781,250,3,778.83,0,Potential loyalists
13783,487,4,1542.09,5,At risk
13785,428,4,542.49,4,Lost customer
13786,366,6,3127.99,1,Loyal customers
13787,75,6,1222.5,0,Potential loyalists
13788,504,1,3.75,4,Lost customer
13789,387,1,239.45999999999998,4,Lost customer
13790,3,1,348.8,3,New customer
13791,127,2,1516.0,5,At risk
13792,65,3,383.95,3,New customer
13793,646,1,96.0,4,Lost customer
13794,546,1,126.03,4,Lost customer
13795,387,4,836.3,0,Potential loyalists
13796,498,1,289.7,4,Lost customer
13797,436,3,1179.45,0,Potential loyalists
13799,116,9,2803.57,1,Loyal customers
13800,309,3,1679.56,5,At risk
13801,66,1,324.8,3,New customer
13803,254,3,1338.91,0,Potential loyalists
13804,30,9,3161.12,1,Loyal customers
13805,51,2,924.6,0,Potential loyalists
13806,63,1,256.38,3,New customer
13807,366,3,422.2,4,Lost customer
13808,5,5,1747.66,5,At risk
13809,304,3,679.7,0,Potential loyalists
13810,28,3,1499.01,5,At risk
13811,183,3,814.5,0,Potential loyalists
13812,41,3,539.0,3,New customer
13813,39,8,2765.47,1,Loyal customers
13814,91,3,2257.32,5,At risk
13816,23,2,571.6700000000001,3,New customer
13817,28,2,382.98,3,New customer
13818,429,1,61.28,4,Lost customer
13819,301,6,2642.35,1,Loyal customers
13820,417,3,652.75,4,Lost customer
13821,144,6,1379.08,0,Potential loyalists
13822,5,2,632.0,3,New customer
13823,18,7,3403.4500000000003,1,Loyal customers
13825,621,2,255.59,4,Lost customer
13826,175,1,189.5,3,New customer
13827,57,3,409.8,3,New customer
13828,21,1,209.49,3,New customer
13829,420,1,102.0,4,Lost customer
13830,581,1,156.85000000000002,4,Lost customer
13832,18,2,609.89,3,New customer
13833,158,2,700.41,0,Potential loyalists
13834,576,2,324.19,4,Lost customer
13835,24,7,1095.27,0,Potential loyalists
13836,398,2,620.37,4,Lost customer
